total_absences,module_id,prof_id,promo,apogee,mark,year
32.0,25,2,2019,40031992,12.0,2017/2018
28.0,17,1,2019,40031992,13.63,2017/2018
27.0,5,8,2019,40031992,12.0,2016/2017
31.0,11,6,2019,40031992,20.0,2016/2017
22.0,6,15,2019,40031992,14.58,2016/2017
28.0,7,23,2019,40031992,15.8,2016/2017
31.0,12,2,2019,40031992,16.84,2016/2017
30.0,32,12,2019,40031992,13.31,2018/2019
24.0,27,16,2019,40031992,15.44,2017/2018
28.0,8,24,2019,40031992,15.96,2016/2017
32.0,24,12,2019,64259908,15.37,2017/2018
15.0,13,11,2019,64259908,13.75,2016/2017
32.0,28,5,2019,64259908,13.87,2017/2018
30.0,31,9,2019,64259908,13.47,2018/2019
22.0,23,9,2019,64259908,12.14,2017/2018
32.0,26,7,2019,64259908,12.0,2017/2018
31.0,21,25,2019,64259908,12.94,2017/2018
21.0,37,17,2019,64259908,12.0,2018/2019
15.0,3,21,2019,64259908,12.0,2016/2017
18.0,22,26,2019,64259908,13.07,2017/2018
15.0,38,27,2019,64259908,16.91,2018/2019
26.0,18,4,2019,64259908,11.26,2017/2018
31.0,4,22,2019,64259908,14.56,2016/2017
31.0,10,6,2019,64259908,17.46,2016/2017
18.0,33,11,2019,64259908,14.52,2018/2019
27.0,16,13,2019,64259908,10.35,2017/2018
27.0,9,10,2019,64259908,19.43,2016/2017
30.0,25,2,2019,64259908,8.58,2017/2018
26.0,17,1,2019,64259908,14.7,2017/2018
26.0,5,8,2019,64259908,9.94,2016/2017
32.0,11,6,2019,64259908,9.78,2016/2017
23.0,6,15,2019,64259908,13.42,2016/2017
30.0,7,23,2019,64259908,14.52,2016/2017
32.0,12,2,2019,64259908,9.86,2016/2017
31.0,32,12,2019,64259908,14.47,2018/2019
22.0,27,16,2019,64259908,12.0,2017/2018
24.0,8,24,2019,64259908,13.12,2016/2017
31.0,24,12,2019,36104001,11.95,2017/2018
21.0,13,11,2019,36104001,14.46,2016/2017
32.0,28,5,2019,36104001,12.47,2017/2018
29.0,31,9,2019,36104001,14.17,2018/2019
28.0,23,9,2019,36104001,13.23,2017/2018
32.0,26,7,2019,36104001,15.81,2017/2018
30.0,21,25,2019,36104001,13.98,2017/2018
24.0,37,17,2019,36104001,13.99,2018/2019
23.0,3,21,2019,36104001,12.38,2016/2017
13.0,22,26,2019,36104001,15.67,2017/2018
17.0,38,27,2019,36104001,11.7,2018/2019
21.0,18,4,2019,36104001,10.13,2017/2018
30.0,4,22,2019,36104001,15.58,2016/2017
30.0,10,6,2019,36104001,16.38,2016/2017
18.0,33,11,2019,36104001,15.67,2018/2019
29.0,16,13,2019,36104001,11.56,2017/2018
22.0,9,10,2019,36104001,11.3,2016/2017
31.0,25,2,2019,36104001,16.01,2017/2018
30.0,17,1,2019,36104001,13.72,2017/2018
28.0,5,8,2019,36104001,13.17,2016/2017
32.0,11,6,2019,36104001,16.7,2016/2017
24.0,6,15,2019,36104001,12.0,2016/2017
30.0,7,23,2019,36104001,14.42,2016/2017
32.0,12,2,2019,36104001,11.13,2016/2017
32.0,32,12,2019,36104001,20.0,2018/2019
20.0,27,16,2019,36104001,12.7,2017/2018
20.0,8,24,2019,36104001,13.76,2016/2017
29.0,24,12,2019,40936277,11.96,2017/2018
19.0,13,11,2019,40936277,15.97,2016/2017
29.0,28,5,2019,40936277,9.83,2017/2018
28.0,31,9,2019,40936277,12.0,2018/2019
28.0,23,9,2019,40936277,11.89,2017/2018
32.0,26,7,2019,40936277,14.59,2017/2018
30.0,21,25,2019,40936277,12.88,2017/2018
28.0,37,17,2019,40936277,17.3,2018/2019
17.0,3,21,2019,40936277,17.86,2016/2017
20.0,22,26,2019,40936277,12.51,2017/2018
17.0,38,27,2019,40936277,16.2,2018/2019
25.0,18,4,2019,40936277,14.64,2017/2018
31.0,4,22,2019,40936277,19.26,2016/2017
32.0,10,6,2019,40936277,12.0,2016/2017
22.0,33,11,2019,40936277,12.0,2018/2019
27.0,16,13,2019,40936277,12.79,2017/2018
20.0,9,10,2019,40936277,12.0,2016/2017
31.0,25,2,2019,40936277,12.0,2017/2018
27.0,17,1,2019,40936277,15.43,2017/2018
26.0,5,8,2019,40936277,10.42,2016/2017
31.0,11,6,2019,40936277,17.7,2016/2017
30.0,6,15,2019,40936277,12.0,2016/2017
28.0,7,23,2019,40936277,16.07,2016/2017
32.0,12,2,2019,40936277,13.29,2016/2017
32.0,32,12,2019,40936277,12.0,2018/2019
26.0,27,16,2019,40936277,14.2,2017/2018
24.0,8,24,2019,40936277,16.13,2016/2017
16.0,24,12,2019,94827451,13.08,2017/2018
3.0,13,11,2019,94827451,8.92,2016/2017
23.0,28,5,2019,94827451,12.0,2017/2018
18.0,31,9,2019,94827451,12.0,2018/2019
11.0,23,9,2019,94827451,12.27,2017/2018
25.0,26,7,2019,94827451,9.79,2017/2018
23.0,21,25,2019,94827451,11.29,2017/2018
12.0,37,17,2019,94827451,10.34,2018/2019
4.0,3,21,2019,94827451,12.38,2016/2017
4.0,22,26,2019,94827451,13.73,2017/2018
3.0,38,27,2019,94827451,13.05,2018/2019
9.0,18,4,2019,94827451,12.0,2017/2018
21.0,4,22,2019,94827451,12.0,2016/2017
26.0,10,6,2019,94827451,14.21,2016/2017
2.0,33,11,2019,94827451,16.13,2018/2019
20.0,16,13,2019,94827451,12.8,2017/2018
14.0,9,10,2019,94827451,14.23,2016/2017
21.0,25,2,2019,94827451,14.4,2017/2018
19.0,17,1,2019,94827451,9.15,2017/2018
8.0,5,8,2019,94827451,12.86,2016/2017
22.0,11,6,2019,94827451,15.52,2016/2017
14.0,6,15,2019,94827451,13.48,2016/2017
17.0,7,23,2019,94827451,12.77,2016/2017
28.0,12,2,2019,94827451,12.82,2016/2017
23.0,32,12,2019,94827451,12.71,2018/2019
10.0,27,16,2019,94827451,8.91,2017/2018
11.0,8,24,2019,94827451,14.36,2016/2017
25.0,24,12,2019,82105244,12.0,2017/2018
9.0,13,11,2019,82105244,14.2,2016/2017
27.0,28,5,2019,82105244,13.22,2017/2018
31.0,31,9,2019,82105244,13.01,2018/2019
17.0,23,9,2019,82105244,14.6,2017/2018
29.0,26,7,2019,82105244,15.02,2017/2018
25.0,21,25,2019,82105244,16.72,2017/2018
23.0,37,17,2019,82105244,14.98,2018/2019
14.0,3,21,2019,82105244,12.54,2016/2017
15.0,22,26,2019,82105244,18.6,2017/2018
14.0,38,27,2019,82105244,16.72,2018/2019
25.0,18,4,2019,82105244,13.56,2017/2018
25.0,4,22,2019,82105244,12.82,2016/2017
29.0,10,6,2019,82105244,17.49,2016/2017
15.0,33,11,2019,82105244,15.92,2018/2019
25.0,16,13,2019,82105244,13.95,2017/2018
21.0,9,10,2019,82105244,13.81,2016/2017
28.0,25,2,2019,82105244,13.2,2017/2018
20.0,17,1,2019,82105244,12.36,2017/2018
22.0,5,8,2019,82105244,14.44,2016/2017
28.0,11,6,2019,82105244,12.0,2016/2017
25.0,6,15,2019,82105244,14.14,2016/2017
21.0,7,23,2019,82105244,16.53,2016/2017
22.0,12,2,2019,82105244,15.15,2016/2017
29.0,32,12,2019,82105244,16.25,2018/2019
19.0,27,16,2019,82105244,15.89,2017/2018
18.0,8,24,2019,82105244,9.03,2016/2017
27.0,24,12,2019,95588949,13.78,2017/2018
6.0,13,11,2019,95588949,14.54,2016/2017
25.0,28,5,2019,95588949,11.24,2017/2018
23.0,31,9,2019,95588949,10.12,2018/2019
17.0,23,9,2019,95588949,14.98,2017/2018
25.0,26,7,2019,95588949,13.64,2017/2018
19.0,21,25,2019,95588949,11.03,2017/2018
16.0,37,17,2019,95588949,15.56,2018/2019
9.0,3,21,2019,95588949,8.63,2016/2017
12.0,22,26,2019,95588949,16.94,2017/2018
8.0,38,27,2019,95588949,17.74,2018/2019
13.0,18,4,2019,95588949,15.95,2017/2018
26.0,4,22,2019,95588949,15.65,2016/2017
24.0,10,6,2019,95588949,14.01,2016/2017
7.0,33,11,2019,95588949,14.46,2018/2019
21.0,16,13,2019,95588949,12.69,2017/2018
9.0,9,10,2019,95588949,14.12,2016/2017
26.0,25,2,2019,95588949,15.95,2017/2018
20.0,17,1,2019,95588949,11.95,2017/2018
18.0,5,8,2019,95588949,11.65,2016/2017
26.0,11,6,2019,95588949,14.19,2016/2017
21.0,6,15,2019,95588949,11.79,2016/2017
23.0,7,23,2019,95588949,14.73,2016/2017
26.0,12,2,2019,95588949,11.86,2016/2017
23.0,32,12,2019,95588949,14.32,2018/2019
15.0,27,16,2019,95588949,12.9,2017/2018
9.0,8,24,2019,95588949,13.11,2016/2017
25.0,24,12,2019,90023592,12.0,2017/2018
5.0,13,11,2019,90023592,13.79,2016/2017
24.0,28,5,2019,90023592,9.96,2017/2018
27.0,31,9,2019,90023592,13.34,2018/2019
23.0,23,9,2019,90023592,12.95,2017/2018
25.0,26,7,2019,90023592,9.52,2017/2018
21.0,21,25,2019,90023592,13.98,2017/2018
14.0,37,17,2019,90023592,12.0,2018/2019
8.0,3,21,2019,90023592,14.2,2016/2017
8.0,22,26,2019,90023592,14.01,2017/2018
9.0,38,27,2019,90023592,9.44,2018/2019
12.0,18,4,2019,90023592,12.4,2017/2018
24.0,4,22,2019,90023592,11.83,2016/2017
25.0,10,6,2019,90023592,10.14,2016/2017
10.0,33,11,2019,90023592,13.31,2018/2019
21.0,16,13,2019,90023592,14.04,2017/2018
19.0,9,10,2019,90023592,15.14,2016/2017
22.0,25,2,2019,90023592,14.03,2017/2018
17.0,17,1,2019,90023592,11.8,2017/2018
17.0,5,8,2019,90023592,10.77,2016/2017
27.0,11,6,2019,90023592,12.42,2016/2017
22.0,6,15,2019,90023592,13.9,2016/2017
19.0,7,23,2019,90023592,14.88,2016/2017
22.0,12,2,2019,90023592,12.87,2016/2017
21.0,32,12,2019,90023592,6.13,2018/2019
17.0,27,16,2019,90023592,12.0,2017/2018
9.0,8,24,2019,90023592,12.21,2016/2017
31.0,24,12,2019,68098717,9.76,2017/2018
22.0,13,11,2019,68098717,9.82,2016/2017
31.0,28,5,2019,68098717,12.33,2017/2018
28.0,31,9,2019,68098717,13.88,2018/2019
27.0,23,9,2019,68098717,14.56,2017/2018
31.0,26,7,2019,68098717,13.94,2017/2018
31.0,21,25,2019,68098717,14.24,2017/2018
29.0,37,17,2019,68098717,10.88,2018/2019
12.0,3,21,2019,68098717,14.04,2016/2017
23.0,22,26,2019,68098717,15.19,2017/2018
23.0,38,27,2019,68098717,15.24,2018/2019
26.0,18,4,2019,68098717,14.49,2017/2018
32.0,4,22,2019,68098717,9.01,2016/2017
32.0,10,6,2019,68098717,17.95,2016/2017
18.0,33,11,2019,68098717,16.65,2018/2019
29.0,16,13,2019,68098717,17.92,2017/2018
26.0,9,10,2019,68098717,13.92,2016/2017
30.0,25,2,2019,68098717,11.75,2017/2018
26.0,17,1,2019,68098717,14.15,2017/2018
21.0,5,8,2019,68098717,10.83,2016/2017
32.0,11,6,2019,68098717,14.18,2016/2017
28.0,6,15,2019,68098717,17.28,2016/2017
30.0,7,23,2019,68098717,14.45,2016/2017
31.0,12,2,2019,68098717,11.97,2016/2017
32.0,32,12,2019,68098717,12.0,2018/2019
21.0,27,16,2019,68098717,12.0,2017/2018
24.0,8,24,2019,68098717,15.45,2016/2017
30.0,24,12,2019,87956839,11.04,2017/2018
14.0,13,11,2019,87956839,14.43,2016/2017
30.0,28,5,2019,87956839,12.0,2017/2018
26.0,31,9,2019,87956839,14.78,2018/2019
18.0,23,9,2019,87956839,13.31,2017/2018
32.0,26,7,2019,87956839,12.0,2017/2018
27.0,21,25,2019,87956839,7.62,2017/2018
19.0,37,17,2019,87956839,13.5,2018/2019
23.0,3,21,2019,87956839,15.25,2016/2017
15.0,22,26,2019,87956839,12.0,2017/2018
18.0,38,27,2019,87956839,16.5,2018/2019
19.0,18,4,2019,87956839,13.45,2017/2018
31.0,4,22,2019,87956839,17.04,2016/2017
29.0,10,6,2019,87956839,12.35,2016/2017
7.0,33,11,2019,87956839,16.39,2018/2019
28.0,16,13,2019,87956839,19.14,2017/2018
16.0,9,10,2019,87956839,17.7,2016/2017
30.0,25,2,2019,87956839,10.01,2017/2018
29.0,17,1,2019,87956839,13.41,2017/2018
26.0,5,8,2019,87956839,13.77,2016/2017
26.0,11,6,2019,87956839,14.83,2016/2017
28.0,6,15,2019,87956839,14.18,2016/2017
25.0,7,23,2019,87956839,15.81,2016/2017
30.0,12,2,2019,87956839,11.52,2016/2017
26.0,32,12,2019,87956839,14.46,2018/2019
23.0,27,16,2019,87956839,18.98,2017/2018
20.0,8,24,2019,87956839,14.43,2016/2017
30.0,24,12,2019,46190819,12.0,2017/2018
13.0,13,11,2019,46190819,10.25,2016/2017
30.0,28,5,2019,46190819,12.0,2017/2018
22.0,31,9,2019,46190819,11.48,2018/2019
16.0,23,9,2019,46190819,14.23,2017/2018
25.0,26,7,2019,46190819,9.95,2017/2018
23.0,21,25,2019,46190819,14.11,2017/2018
29.0,37,17,2019,46190819,10.28,2018/2019
12.0,3,21,2019,46190819,10.0,2016/2017
22.0,22,26,2019,46190819,14.69,2017/2018
10.0,38,27,2019,46190819,15.41,2018/2019
16.0,18,4,2019,46190819,11.2,2017/2018
27.0,4,22,2019,46190819,12.0,2016/2017
26.0,10,6,2019,46190819,13.25,2016/2017
19.0,33,11,2019,46190819,15.24,2018/2019
23.0,16,13,2019,46190819,13.06,2017/2018
20.0,9,10,2019,46190819,13.93,2016/2017
26.0,25,2,2019,46190819,14.01,2017/2018
27.0,17,1,2019,46190819,10.33,2017/2018
20.0,5,8,2019,46190819,12.0,2016/2017
30.0,11,6,2019,46190819,12.86,2016/2017
21.0,6,15,2019,46190819,14.19,2016/2017
24.0,7,23,2019,46190819,14.14,2016/2017
30.0,12,2,2019,46190819,15.52,2016/2017
24.0,32,12,2019,46190819,15.0,2018/2019
16.0,27,16,2019,46190819,10.09,2017/2018
17.0,8,24,2019,46190819,14.9,2016/2017
27.0,24,12,2019,82720273,13.22,2017/2018
14.0,13,11,2019,82720273,12.0,2016/2017
29.0,28,5,2019,82720273,14.21,2017/2018
30.0,31,9,2019,82720273,11.04,2018/2019
25.0,23,9,2019,82720273,13.13,2017/2018
30.0,26,7,2019,82720273,9.93,2017/2018
27.0,21,25,2019,82720273,16.06,2017/2018
27.0,37,17,2019,82720273,13.82,2018/2019
15.0,3,21,2019,82720273,12.0,2016/2017
10.0,22,26,2019,82720273,17.65,2017/2018
17.0,38,27,2019,82720273,11.46,2018/2019
22.0,18,4,2019,82720273,12.81,2017/2018
32.0,4,22,2019,82720273,13.34,2016/2017
30.0,10,6,2019,82720273,16.92,2016/2017
14.0,33,11,2019,82720273,17.53,2018/2019
23.0,16,13,2019,82720273,6.48,2017/2018
16.0,9,10,2019,82720273,12.34,2016/2017
27.0,25,2,2019,82720273,13.26,2017/2018
26.0,17,1,2019,82720273,12.0,2017/2018
28.0,5,8,2019,82720273,12.0,2016/2017
31.0,11,6,2019,82720273,13.36,2016/2017
23.0,6,15,2019,82720273,12.26,2016/2017
31.0,7,23,2019,82720273,15.75,2016/2017
29.0,12,2,2019,82720273,20.0,2016/2017
29.0,32,12,2019,82720273,15.53,2018/2019
18.0,27,16,2019,82720273,14.2,2017/2018
15.0,8,24,2019,82720273,13.36,2016/2017
27.0,24,12,2019,75236473,12.0,2017/2018
8.0,13,11,2019,75236473,12.0,2016/2017
29.0,28,5,2019,75236473,13.92,2017/2018
25.0,31,9,2019,75236473,8.97,2018/2019
20.0,23,9,2019,75236473,12.78,2017/2018
31.0,26,7,2019,75236473,14.58,2017/2018
26.0,21,25,2019,75236473,14.54,2017/2018
21.0,37,17,2019,75236473,14.21,2018/2019
6.0,3,21,2019,75236473,12.72,2016/2017
19.0,22,26,2019,75236473,13.29,2017/2018
13.0,38,27,2019,75236473,13.4,2018/2019
18.0,18,4,2019,75236473,13.57,2017/2018
31.0,4,22,2019,75236473,14.63,2016/2017
29.0,10,6,2019,75236473,12.29,2016/2017
17.0,33,11,2019,75236473,13.05,2018/2019
27.0,16,13,2019,75236473,14.01,2017/2018
20.0,9,10,2019,75236473,16.34,2016/2017
31.0,25,2,2019,75236473,12.0,2017/2018
26.0,17,1,2019,75236473,12.0,2017/2018
20.0,5,8,2019,75236473,11.76,2016/2017
31.0,11,6,2019,75236473,12.58,2016/2017
20.0,6,15,2019,75236473,12.0,2016/2017
28.0,7,23,2019,75236473,18.41,2016/2017
30.0,12,2,2019,75236473,14.37,2016/2017
31.0,32,12,2019,75236473,15.0,2018/2019
19.0,27,16,2019,75236473,10.51,2017/2018
23.0,8,24,2019,75236473,14.27,2016/2017
28.0,24,12,2019,60310362,15.52,2017/2018
6.0,13,11,2019,60310362,12.68,2016/2017
28.0,28,5,2019,60310362,14.58,2017/2018
26.0,31,9,2019,60310362,12.0,2018/2019
12.0,23,9,2019,60310362,15.93,2017/2018
28.0,26,7,2019,60310362,13.71,2017/2018
25.0,21,25,2019,60310362,20.0,2017/2018
19.0,37,17,2019,60310362,12.26,2018/2019
13.0,3,21,2019,60310362,12.0,2016/2017
5.0,22,26,2019,60310362,15.56,2017/2018
10.0,38,27,2019,60310362,14.53,2018/2019
21.0,18,4,2019,60310362,12.0,2017/2018
29.0,4,22,2019,60310362,14.14,2016/2017
28.0,10,6,2019,60310362,13.87,2016/2017
16.0,33,11,2019,60310362,14.15,2018/2019
20.0,16,13,2019,60310362,15.46,2017/2018
16.0,9,10,2019,60310362,16.07,2016/2017
30.0,25,2,2019,60310362,10.12,2017/2018
28.0,17,1,2019,60310362,14.98,2017/2018
11.0,5,8,2019,60310362,11.79,2016/2017
26.0,11,6,2019,60310362,14.1,2016/2017
17.0,6,15,2019,60310362,12.0,2016/2017
26.0,7,23,2019,60310362,14.66,2016/2017
30.0,12,2,2019,60310362,12.64,2016/2017
29.0,32,12,2019,60310362,12.0,2018/2019
15.0,27,16,2019,60310362,12.72,2017/2018
17.0,8,24,2019,60310362,13.17,2016/2017
26.0,24,12,2019,81788668,19.06,2017/2018
6.0,13,11,2019,81788668,17.67,2016/2017
25.0,28,5,2019,81788668,16.1,2017/2018
26.0,31,9,2019,81788668,12.0,2018/2019
21.0,23,9,2019,81788668,10.57,2017/2018
24.0,26,7,2019,81788668,20.0,2017/2018
25.0,21,25,2019,81788668,12.0,2017/2018
24.0,37,17,2019,81788668,11.34,2018/2019
7.0,3,21,2019,81788668,8.12,2016/2017
12.0,22,26,2019,81788668,14.32,2017/2018
14.0,38,27,2019,81788668,15.55,2018/2019
19.0,18,4,2019,81788668,16.84,2017/2018
27.0,4,22,2019,81788668,14.0,2016/2017
28.0,10,6,2019,81788668,10.67,2016/2017
7.0,33,11,2019,81788668,13.8,2018/2019
24.0,16,13,2019,81788668,15.08,2017/2018
19.0,9,10,2019,81788668,18.19,2016/2017
27.0,25,2,2019,81788668,14.19,2017/2018
20.0,17,1,2019,81788668,10.57,2017/2018
21.0,5,8,2019,81788668,10.99,2016/2017
27.0,11,6,2019,81788668,12.0,2016/2017
14.0,6,15,2019,81788668,16.8,2016/2017
24.0,7,23,2019,81788668,12.0,2016/2017
30.0,12,2,2019,81788668,19.11,2016/2017
28.0,32,12,2019,81788668,14.09,2018/2019
24.0,27,16,2019,81788668,9.91,2017/2018
21.0,8,24,2019,81788668,17.41,2016/2017
31.0,24,12,2019,85761190,15.71,2017/2018
20.0,13,11,2019,85761190,12.83,2016/2017
30.0,28,5,2019,85761190,14.91,2017/2018
25.0,31,9,2019,85761190,10.64,2018/2019
25.0,23,9,2019,85761190,13.08,2017/2018
30.0,26,7,2019,85761190,13.09,2017/2018
30.0,21,25,2019,85761190,12.0,2017/2018
20.0,37,17,2019,85761190,15.5,2018/2019
19.0,3,21,2019,85761190,16.12,2016/2017
12.0,22,26,2019,85761190,19.84,2017/2018
15.0,38,27,2019,85761190,15.1,2018/2019
22.0,18,4,2019,85761190,11.9,2017/2018
30.0,4,22,2019,85761190,12.0,2016/2017
30.0,10,6,2019,85761190,14.18,2016/2017
16.0,33,11,2019,85761190,17.56,2018/2019
25.0,16,13,2019,85761190,16.45,2017/2018
25.0,9,10,2019,85761190,17.33,2016/2017
29.0,25,2,2019,85761190,12.0,2017/2018
24.0,17,1,2019,85761190,12.9,2017/2018
26.0,5,8,2019,85761190,12.26,2016/2017
30.0,11,6,2019,85761190,16.8,2016/2017
28.0,6,15,2019,85761190,11.9,2016/2017
27.0,7,23,2019,85761190,16.07,2016/2017
29.0,12,2,2019,85761190,15.74,2016/2017
30.0,32,12,2019,85761190,16.39,2018/2019
22.0,27,16,2019,85761190,13.44,2017/2018
20.0,8,24,2019,85761190,9.02,2016/2017
23.0,24,12,2019,11493970,12.5,2017/2018
7.0,13,11,2019,11493970,15.22,2016/2017
28.0,28,5,2019,11493970,12.74,2017/2018
22.0,31,9,2019,11493970,12.0,2018/2019
19.0,23,9,2019,11493970,13.33,2017/2018
26.0,26,7,2019,11493970,13.58,2017/2018
21.0,21,25,2019,11493970,19.56,2017/2018
27.0,37,17,2019,11493970,12.44,2018/2019
5.0,3,21,2019,11493970,11.59,2016/2017
6.0,22,26,2019,11493970,14.0,2017/2018
8.0,38,27,2019,11493970,10.07,2018/2019
13.0,18,4,2019,11493970,14.2,2017/2018
25.0,4,22,2019,11493970,11.96,2016/2017
24.0,10,6,2019,11493970,14.89,2016/2017
9.0,33,11,2019,11493970,11.51,2018/2019
18.0,16,13,2019,11493970,13.73,2017/2018
16.0,9,10,2019,11493970,14.88,2016/2017
28.0,25,2,2019,11493970,17.91,2017/2018
16.0,17,1,2019,11493970,9.7,2017/2018
18.0,5,8,2019,11493970,10.08,2016/2017
30.0,11,6,2019,11493970,12.32,2016/2017
17.0,6,15,2019,11493970,14.99,2016/2017
21.0,7,23,2019,11493970,13.46,2016/2017
27.0,12,2,2019,11493970,18.89,2016/2017
22.0,32,12,2019,11493970,9.97,2018/2019
14.0,27,16,2019,11493970,14.07,2017/2018
14.0,8,24,2019,11493970,12.63,2016/2017
31.0,24,12,2019,81811666,12.0,2017/2018
18.0,13,11,2019,81811666,18.43,2016/2017
32.0,28,5,2019,81811666,15.29,2017/2018
30.0,31,9,2019,81811666,11.86,2018/2019
27.0,23,9,2019,81811666,12.43,2017/2018
30.0,26,7,2019,81811666,18.08,2017/2018
31.0,21,25,2019,81811666,11.18,2017/2018
27.0,37,17,2019,81811666,14.03,2018/2019
23.0,3,21,2019,81811666,18.33,2016/2017
13.0,22,26,2019,81811666,17.65,2017/2018
19.0,38,27,2019,81811666,14.94,2018/2019
27.0,18,4,2019,81811666,17.29,2017/2018
32.0,4,22,2019,81811666,14.33,2016/2017
30.0,10,6,2019,81811666,13.02,2016/2017
20.0,33,11,2019,81811666,14.88,2018/2019
28.0,16,13,2019,81811666,11.56,2017/2018
23.0,9,10,2019,81811666,18.07,2016/2017
30.0,25,2,2019,81811666,12.0,2017/2018
27.0,17,1,2019,81811666,10.67,2017/2018
27.0,5,8,2019,81811666,12.81,2016/2017
32.0,11,6,2019,81811666,14.66,2016/2017
27.0,6,15,2019,81811666,12.0,2016/2017
30.0,7,23,2019,81811666,12.0,2016/2017
32.0,12,2,2019,81811666,16.96,2016/2017
32.0,32,12,2019,81811666,13.6,2018/2019
20.0,27,16,2019,81811666,15.27,2017/2018
28.0,8,24,2019,81811666,15.87,2016/2017
28.0,24,12,2019,17984924,17.93,2017/2018
9.0,13,11,2019,17984924,16.69,2016/2017
29.0,28,5,2019,17984924,13.54,2017/2018
27.0,31,9,2019,17984924,13.64,2018/2019
20.0,23,9,2019,17984924,12.86,2017/2018
29.0,26,7,2019,17984924,13.52,2017/2018
31.0,21,25,2019,17984924,14.03,2017/2018
18.0,37,17,2019,17984924,12.0,2018/2019
9.0,3,21,2019,17984924,9.28,2016/2017
17.0,22,26,2019,17984924,14.62,2017/2018
8.0,38,27,2019,17984924,12.8,2018/2019
22.0,18,4,2019,17984924,14.86,2017/2018
31.0,4,22,2019,17984924,14.76,2016/2017
30.0,10,6,2019,17984924,11.96,2016/2017
11.0,33,11,2019,17984924,15.61,2018/2019
25.0,16,13,2019,17984924,14.07,2017/2018
16.0,9,10,2019,17984924,15.71,2016/2017
29.0,25,2,2019,17984924,8.88,2017/2018
23.0,17,1,2019,17984924,14.2,2017/2018
26.0,5,8,2019,17984924,13.63,2016/2017
29.0,11,6,2019,17984924,14.37,2016/2017
19.0,6,15,2019,17984924,17.39,2016/2017
24.0,7,23,2019,17984924,17.48,2016/2017
26.0,12,2,2019,17984924,13.61,2016/2017
29.0,32,12,2019,17984924,12.0,2018/2019
19.0,27,16,2019,17984924,12.92,2017/2018
18.0,8,24,2019,17984924,13.71,2016/2017
25.0,24,12,2019,73942041,13.53,2017/2018
11.0,13,11,2019,73942041,12.96,2016/2017
25.0,28,5,2019,73942041,12.25,2017/2018
25.0,31,9,2019,73942041,11.77,2018/2019
24.0,23,9,2019,73942041,11.96,2017/2018
23.0,26,7,2019,73942041,12.71,2017/2018
21.0,21,25,2019,73942041,12.0,2017/2018
16.0,37,17,2019,73942041,12.78,2018/2019
7.0,3,21,2019,73942041,12.85,2016/2017
7.0,22,26,2019,73942041,14.85,2017/2018
8.0,38,27,2019,73942041,13.64,2018/2019
16.0,18,4,2019,73942041,12.0,2017/2018
28.0,4,22,2019,73942041,12.97,2016/2017
26.0,10,6,2019,73942041,12.36,2016/2017
7.0,33,11,2019,73942041,12.0,2018/2019
22.0,16,13,2019,73942041,6.52,2017/2018
21.0,9,10,2019,73942041,16.19,2016/2017
25.0,25,2,2019,73942041,12.0,2017/2018
15.0,17,1,2019,73942041,15.06,2017/2018
20.0,5,8,2019,73942041,12.97,2016/2017
24.0,11,6,2019,73942041,13.72,2016/2017
10.0,6,15,2019,73942041,12.28,2016/2017
19.0,7,23,2019,73942041,12.0,2016/2017
24.0,12,2,2019,73942041,13.67,2016/2017
22.0,32,12,2019,73942041,13.15,2018/2019
13.0,27,16,2019,73942041,12.0,2017/2018
18.0,8,24,2019,73942041,11.84,2016/2017
28.0,24,12,2019,66376441,12.0,2017/2018
16.0,13,11,2019,66376441,19.0,2016/2017
27.0,28,5,2019,66376441,15.45,2017/2018
19.0,31,9,2019,66376441,13.08,2018/2019
24.0,23,9,2019,66376441,13.97,2017/2018
29.0,26,7,2019,66376441,16.15,2017/2018
27.0,21,25,2019,66376441,16.72,2017/2018
25.0,37,17,2019,66376441,12.0,2018/2019
20.0,3,21,2019,66376441,13.99,2016/2017
17.0,22,26,2019,66376441,13.59,2017/2018
22.0,38,27,2019,66376441,13.43,2018/2019
17.0,18,4,2019,66376441,13.32,2017/2018
27.0,4,22,2019,66376441,11.02,2016/2017
27.0,10,6,2019,66376441,18.48,2016/2017
14.0,33,11,2019,66376441,16.43,2018/2019
21.0,16,13,2019,66376441,16.62,2017/2018
20.0,9,10,2019,66376441,14.48,2016/2017
27.0,25,2,2019,66376441,12.0,2017/2018
27.0,17,1,2019,66376441,12.63,2017/2018
21.0,5,8,2019,66376441,14.92,2016/2017
29.0,11,6,2019,66376441,12.0,2016/2017
28.0,6,15,2019,66376441,8.57,2016/2017
25.0,7,23,2019,66376441,17.74,2016/2017
28.0,12,2,2019,66376441,16.29,2016/2017
31.0,32,12,2019,66376441,11.36,2018/2019
14.0,27,16,2019,66376441,12.0,2017/2018
21.0,8,24,2019,66376441,13.07,2016/2017
27.0,24,12,2019,92214212,13.96,2017/2018
15.0,13,11,2019,92214212,11.87,2016/2017
28.0,28,5,2019,92214212,7.66,2017/2018
23.0,31,9,2019,92214212,16.22,2018/2019
25.0,23,9,2019,92214212,13.7,2017/2018
27.0,26,7,2019,92214212,15.78,2017/2018
28.0,21,25,2019,92214212,14.47,2017/2018
21.0,37,17,2019,92214212,12.0,2018/2019
